	en	cn	ar	pos
1342	iced mochaccino	冰摩卡		np
1324	iced peach americano	蜜桃冰美式咖啡		np
1338	iced peach latte	蜜桃冰咖啡拿铁		np
1323	iced pineapple americano	菠萝冰美式		np
1421	iced pineapple latte	冰菠萝咖啡拿铁		np
1334	iced strawberry latte	冰草莓咖啡拿铁		np
1430	iced strawberry mocha	草莓摩卡咖啡		np
1315	iced swiss coffee	瑞士冰咖啡		np
1328	iced vanilla cappuccino	冰香草卡布奇诺		np
1420	iced vanilla latte	冰香草咖啡拿铁		np
1503	id card	身份证		np
1151	ilyusin	依柳辛		np
1487	in	英寸		np
1522	in-job training	在职培训		np
1539	industrious	勤奋的		np
1016	information	问讯处		np
1598	ingenious	有独创性的		np
1366	ingredients	配料		np
1165	inquiries	问讯处		np
1250	inspection	检查		np
1307	instant coffee	速溶咖啡		np
1513	intern	实习生		np
1155	international airport	国际机场		np
1201	international departure	国际航班出港		np
1038	international flight	国际班机		np
1159	international passenger lobby	国际旅客候机厅		np
1305	international passengers	国际航班旅客		np
1160	international terminal	国际候机楼		np
247	intersection	交界	تقاطع	np
1461	iodized salt	加碘盐		np
1317	irish coffee	爱尔咖啡		np
1398	italian coffee	意大利咖啡		np
267	itchy	痒	يحكك	adj
1381	jam	果酱		np
1408	jamaican coffee	牙买加咖啡		np
1300	jet aircraft	喷气式飞机		np
1156	jetway	飞机跑道		np
1141	jobless	无业		np
269	juice	果汁	عصير	np
1450	juice glass	果汁杯		np
1238	keep away from fire	切勿近火		np
1224	keep dry	保持干燥		np
1206	keep left	靠左		np
1205	keep right	靠右		np
1071	keep silence	保持安静		np
1235	keep top side up	请勿倒立		np
1380	ketchup	番茄酱		np
1355	ladle	长把勺		np
1276	landing	着陆		np
1561	lane	胡同，巷		np
1096	lap-top	手提电脑		np
272	last week	上个星期	الأسبوع الماضي	np
273	later	迟一点	لاحقاً	adv
1180	laundry	洗衣店		np
1261	lavatory	盥洗室		np
1330	lavender cappuccino	薰衣草卡布奇诺		np
1336	lavender latte	薰衣草咖啡拿铁		np
275	left	左边	يسار	adv
1231	left baggage	行李寄存		np
1138	legislators &administrators	行政管理人员		np
276	legs	腿	أرجل	np
1457	lemon	柠檬		np
277	less	少	اقل	adj
278	less than	少于	أقل من	adj
279	lockers	储物柜	خزانات	np
1020	lost and found	失物招领处		np
1170	lost property	失物招领		np
1014	lounge pavilion	贵宾候机亭		np
1080	luggage	行李		np
1083	luggage cart	行李推车		np
1082	luggage claim	行李领取处		np
1084	luggage depository	行李存放处		np
1085	luggage from flights	到港行李		np
1232	luggage locker	行李暂存箱		np
1233	luggage pick up	取行李		np
1086	luggage reclaim	取行李		np
281	lunch	午饭	غداء	np
282	macaroni	通粉	معكرونة	np
1384	maggi	美极油		np
1013	main lobby	主候机厅		np
1525	major	主修		np
1286	male	男		np
1636	male	男的		np
518	mango	芒果	مانجو	np
1344	mango mocha	芒果摩卡咖啡		np
1565	marital status	婚姻状况		np
1468	marmalade	酸果酱		np
1665	marriage	婚姻		np
1566	married	已婚		np
1519	master	硕士		np
1303	mcdonald-douglas	麦道		np
293	men	男人	رجال	np
1175	men's bathroom	男厕		np
1387	menu	菜单		np
1243	metallic	金属的		np
294	midnight	半夜	منتصف الليل	np
295	milk	牛奶	حليب	np
20	million	一百万	مليون	num
1586	minor	副修		np
1485	miss	小姐		np
1564	mobile telephone	移动电话		np
1594	modest	谦虚的		np
297	money	金钱	مال	np
1167	money exchange	货币兑换处		np
1284	month	月		np
298	more	更	أكثر	adj
299	more than	多于	أكثر من	adj
300	morning	早上	صباح	np
1622	mothe	r母亲，妈妈		np
1625	mother-in-law	岳母，婆婆		np
1546	mr	先生		np
1486	mrs	太太		np
1547	ms	小姐或太太		np
1378	msg	味精		np
1379	mustard	芥末		np
301	mutton	羊肉	لحم الضأن	np
303	nails	指甲	أظافر (fingernails), مسامير (hammering nails) 	np
1483	name	姓名		np
1039	name of passenger	旅客姓名		np
1390	napkin	餐巾，餐布		np
304	national ID	证件	الهوية الوطنية	np
1556	nationality	民族；国籍		np
1287	nationality	国籍		np
1495	native place	籍贯		np
305	neck	脖子	رقبة	np
1652	nephew	侄儿，外甥		np
1237	net（weight）	净重		np
306	newspaper	报纸	جرائد	np
307	next week	下个星期	الأسبوع القادم	np
1620	niece	侄女，外甥女		np
309	night	晚上	ليلة	np
9	nine	九	تسعة	num
1061	no admittance	闲人免进		np
1221	no bills	不准张贴		np
1210	no entry	禁止入内		np
1216	no honking	禁止鸣喇叭		np
1067	no litter	勿乱扔杂物		np
1209	no passing	禁止通行		np
1066	no photos	请勿拍照		np
1065	no smoking	禁止吸烟		np
1215	no smoking except in designated area	除指定区域外，禁止吸烟		np
1218	no u turn	禁止掉头		np
1060	no visitors	游人止步		np
1265	non-smoking seat	非吸烟席		np
1269	non-stop flight	连续飞行		np
313	noodles	面条	الشعيرية	np
314	noon	中午	الظهيرة	np
315	north	北	شمال	adv
316	nose	鼻子	أنف	np
1072	not for sale	恕不出售		np
1280	nothing to declare	无报关		np
1282	nothing to declare	无申报通道		np
319	now	现在	الآن	adv
1297	number and street	街道及门牌号		np
1568	number of children	子女人数		np
1244	object	物品，物体		np
1137	occupation	职业		np
1602	occupational history	工作经历		np
1115	occupied	有人		np
1063	off	关		np
1582	off-job training	脱产培训		np
1032	office hours	办公时间		np
1563	office phone	办公电话		np
1145	official use only	官方填写		np
1638	offspring	后代，后辈		np
1458	oil	油		np
1372	olive oil	橄榄油		np
1212	on	打开（ 放）		np
1	one	一	واحد	num
325	one o'clock AM	凌晨一点钟	الساعة الواحدة صباحاً	np
326	one o'clock PM	下午一点钟	الساعة الواحدة مساءً	np
328	one way	单行道	اتجاه واحد	adv
1190	one-way ticket	单程机票		np
1370	onion	洋葱		np
1183	open	营业		np
329	open	开	مفتوح	adj
330	orange	橙色	برتقالي (the color or the adjective), برتقال (the fruit)	np
331	orange juice	柳橙汁	عصير برتقال	np
1294	others	其他		np
1112	oxygen mask	氧气罩		np
1385	oyster sauce	蚝油		np
332	pain killer	止痛药	مسكن ألم	np
333	painful	痛。	مؤلم	adj
1478	paper napkin	纸巾		np
1621	parents	父母		np
1034	parting	停车处		np
1110	passenger manifest	乘客名单		np
1147	passenger plane	客机		np
335	passport	护照	جواز سفر	np
1242	passport control	入境检验		np
1019	passport control immigration	护照检查处		np
1136	passport no	护照号		np
1033	pause	暂停		np
337	pay	付	ادفع	vp
1426	peach latte	蜜桃咖啡拿铁		np
1382	peanut	花生酱		np
338	pen	笔	قلم حبر	np
1545	pen name	笔名		np
339	pencil	铅笔	قلم رصاص	np
1368	pepper	胡椒		np
1475	pepper shaker	胡椒瓶		np
1492	permanent address	永久住址		np
340	petrol	汽油	بترول	np
1369	pickle	咸菜		np
1264	pillow	枕头		np
1040	plane no	机号		np
1037	plane ticket	飞机票		np
1087	please leave your luggage with you at all times	请随身携带你的行李		np
1094	pocket	口袋		np
1222	poison	有毒		np
348	police	警察	الشرطة	 np
349	pork	猪肉	لحم خنزير	np
1520	post doctorate	博士后		np
1031	post office	邮局		np
350	postage stamp	邮票	طابع بريدي	np
1562	postal code	邮政编码		np
351	postcard	明信片	بطاقة بريدية	np
1258	pre-flight safety demonstration	飞行安全示范		np
1595	precise	一丝不苟的		np
1558	prefecture	专区		np
1516	prize fellow	奖学金生		np
1542	professionalhistory	职业经历		np
1290	professionals & technical	专业技术人员		np
1252	prohibited item	违禁物品		np
1148	propeller-driven aircraft	螺旋桨飞机		np
1075	protect public propety	爱护公共财物		np
1557	province	省		np
1176	pub	酒店		np
1171	public phone	公用电话		np
1208	pull	拉		np
352	pull	拉	اسحب	vp
353	purple	紫色	بنفسجي	adj
1058	push	推		np
354	push	推	ادفع	adv
1239	queue here	在此排队		np
355	quiet	安静	هادئ	adj
1008	ramp	停机坪		np
356	razor	剃刀	موس حلاقة	np
1260	reading light	阅读灯		np
1538	realistic	实事求是的		np
1104	receipt	单据，收据		np
1234	reclaim belt	取行李传送带		np
357	red	红色	أحمر	adj
358	red wine	红酒	نبيذ أحمر	np
1227	reduced speed now	减速行驶		np
1462	refined sugar	白糖		np
1585	refresher course	进修课程		np
1635	relative	亲戚		np
1535	responsible	负责的		np
359	restaurant	餐厅	مطعم	np
1178	restaurant	餐厅		np
360	rice	米饭	أرز	np
1443	rice bowl	饭碗		np
361	right	右边	يمين	part
1560	road	路		np
362	road	路	شارع	np
1078	road up, detour	马路施工，请绕行		np
1365	rock	洛杯		np
1377	rock sugar	冰糖		np
1314	rose lady coffee	玫瑰夫人咖啡		np
1041	round-trip ticket	来回机票		np
1316	royal coffee	皇家咖啡		np
363	rum	朗姆酒	شراب مسكر كحولي (رم)	np
364	runny nose	流鼻涕	سيلان الأنف	np
1214	safety first	安全第一		np
365	salad	沙拉	 سلطة	np
1466	salad dressing	沙拉酱		np
1459	salad oil	色拉油		np
1374	salt	盐		np
366	salt	盐	ملح	np
1476	salt shaker	盐瓶		np
1313	saronno coffee	杏香咖啡		np
1158	satellite	卫星楼		np
1445	saucer	咖啡碟		np
368	sausage	香肠	سجق	np
369	scented tea	花茶	شاي معطر	np
1046	scheduled time	预计时间		np
1259	seat belt	安全带		np
1108	seat by number	对号入座		np
1196	seat no	机座号		np
370	second class cabin	二等舱	مقصورة الدرجة الثانية	np
1605	second job	第二职业		np
1241	security check	安检		np
1093	security inspection	安检		np
1505	separated	分居		np
1292	service	服务人员		np
1354	service fork	服务叉		np
1441	service tongs	服务夹		np
1464	sesame	芝麻		np
1373	sesame oil	香油		np
1469	sesame paste	芝麻酱		np
7	seven	七	سبعة	num
1133	sex	性别		np
373	shampoo	洗发精	شامبو	np
374	she	她	هي	np
1091	short stay	短暂停留		np
1570	short-sighted	近视		np
375	shoulder	肩膀	كتف	np
1059	shut	此路不通		np
1146	signature	签名		np
1504	single	未婚		np
1643	sister	姐妹		np
1647	sister-in-law	弟妹		np
377	sites to see	景点	مواقع لترى	np
6	six	六	ستة	num
378	slowly	慢慢的	ببطء	adv
1118	smoking seat	吸烟坐位		np
1268	smooth flight	平稳的飞行		np
379	sneeze	打喷嚏	عطسة	np
380	soap	肥皂	صابون	np
1352	soda spoon	冻茶勺		np
1281	something) to declare	有报关		np
1648	son	儿子		np
1619	son-in-law	女婿		np
382	sore	酸	ملتهب	adj
1219	sos	紧急求救信号		np
383	soup	汤	حساء	np
1356	soup bowl	汤碗		np
1351	soup spoon	汤勺		np
384	south	南	جنوب	adv
1471	soy sauce	酱油		np
1583	special training	特别训练		np
1524	specialized courses	专门课程		np
1603	specific experience	具体经历		np
1271	speed	速度		np
385	speed limit	速度限制	حد السرعة	np
1606	spouse	配偶		np
1070	staff only	本处职工专用		np
1054	stairs and lifts to departures	由此乘电梯前往登机		np
1197	status	订座情况		np
1240	stay close	跟紧		np
1349	steak knife	扒刀		np
1645	stepbrother	异父(母)之兄弟		np
1617	stepdaughter	继女		np
1655	stepfather	继父		np
1623	stepmother	继母		np
1613	stepsister	异父(母)之姐妹		np
1649	stepson	继子		np
1257	steward	男空服员		np
1109	stewardess	女空服员		np
1392	stir stick	搅棒		np
386	stomach medicine	肠胃药	دواء للمعدة	np
1184	stop	关闭		np
387	stop (on a street sign)	停	قف	sent
390	straight ahead	往前走	إلى الأمام	sent
1479	straw	吸管		np
1499	street	街		np
391	street	街	شارع	np
1375	sugar	糖		np
392	sugar	糖	سكر	np
1361	sugar bowl	糖盅		np
393	sunblock lotion	防晒乳	مرهم حماية من حروق الشمس	np
395	supper	晚饭	العشاء	np
1470	tabasco	辣椒仔		np
1090	take care not to leave things behind	当心不要丢失东西		np
1101	take off	脱掉		np
1267	take-off	起飞		np
398	tampon	卫生棉条	سدادة قطنية للدورة 	np
1311	tarrazu coffee	塔拉珠高山咖啡		np
399	taxi	出租车	تاكسي	np
1023	taxipick-up point	出租车乘车点		np
401	tea	茶	شاي	np
1362	tea pot	茶盅		np
1440	teaspoon	茶勺		np
402	telephone	电话	 هاتف	np
1534	temperate	稳健的		np
1105	temporarily	暂时，临时		np
10	ten	十	عشرة	num
21	ten million	一千万	عشرة ملايين	num
16	ten thousand	一万	عشرة آلاف	num
407	the day after tomorrow	后天	بعد غد	np
408	the day before yesterday	前天	قبل البارحة	np
409	there	那里	هناك	adv
412	they	他们	هم	np
411	they (f)	她们	هن	np
413	they (two people)	他们	هما	np
1236	this side up	此面向上		np
415	this week	这个星期	هذا الأسبوع	np
14	thousand	一千	ألف	num
3	three	三	ثلاثة	num
416	throat	喉咙。	حلق	np
1249	through	通过，经过		np
1188	ticket confirm	机票确认		np
1017	ticket office	售票处		np
1044	to	前往城市		np
1107	to board a plane	上飞机		np
1123	to face the wind	迎风		np
1270	to fly with the wind	顺风		np
1255	to get off a plane	下飞机		np
1273	to lose height	降低		np
419	toast	吐司	خبز محمص	np
420	today	今天	 اليوم	np
421	toes	脚指。	أصابع القدم	np
422	toilet	厕所	حمام	np
1217	toll free	免费通行		np
1467	tomato juice	番茄汁		np
423	tomorrow	明天	غداً	np
424	tonic water	通宁水	مياه مقوية	np
425	toothbrush	牙刷	فرشاة أسنان	np
426	toothpaste	牙膏	معجون أسنان	np
1389	toothpick	牙签		np
1477	toothpick tuble	牙签筒		np
1272	top speed	最高速度		np
428	train station	火车站	محطة القطار	np
1154	transfer passengers	中转旅客		np
1200	transfers	中转		np
1052	transit	过境		np
1026	travel agency	旅行社		np
1393	tray	托盘		np
1312	tres rios coffee	特雷里奥咖啡		np
1152	trident	三叉戟		np
24	trillion	一兆	تريليون	num
1304	tupolev	图波列夫		np
1274	turbulence	飞机颠簸		np
17	twenty thousand	二万	عشرون الف	num
1612	twin	双胞胎的		np
2	two	二	إثنان	num
12	two hundred	二百	مئتين	num
15	two thousand	二千	ألفين	num
1069	u turn ok	可以U形转弯		np
434	umbrella	雨伞	مظلة	np
1251	unbutton your coat	解开外衣扣子		np
1658	uncle	叔父，伯父，舅父，姑父		np
1577	undergraduate	大学肆业生		np
1057	upstairs	由此上楼		np
1262	vacant	无人		np
1423	vanilla bean latte	拿铁香草		np
1418	vanilla cappuccino	香草卡布奇诺		np
1482	vase	花瓶		np
435	vegetables	蔬菜	خضروات	np
1439	vice spoo	服务勺		np
1401	vienna coffee	维也纳咖啡		np
1386	vinegar	醋		np
1163	vip suite	贵宾候机厅		np
1177	visitors please register	来宾登记		np
436	vodka	伏特加	شراب فودكا	np
437	waist	腰	 خصر	np
1161	waiting hall	候机厅		np
1012	waiting lounge	候机厅		np
1011	waiting room	候机厅		np
441	water	水	ماء	np
1363	water glass	水杯		np
442	we	我们	نحن	np
1488	weight	体重		np
1254	welcome aboard	欢迎登机		np
1599	well-educated	受过良好教育的		np
444	west	西	غرب	adv
1062	wet paint	油漆未干		np
479	whiskey	威士忌	شراب الويسكي	np
480	white	白色	أبيض	adj
481	white wine	白酒	نبيذ أبيض	np
1608	wife	妻子		np
1452	wineglass	酒杯		np
1225	wipe your shoes and boots	请擦去鞋上的泥土		np
484	women	女人	نساء	np
1024	women's	女厕		np
485	work	工作	عمل	np
1541	work experience	工作经历		np
1293	worker	工人		np
486	wrist	手腕	معصم	np
487	writing paper	纸	ورق للكتابة	np
1131	year	年		np
488	yellow	黄色	أصفر	adj
491	yesterday	昨天	 البارحة	np
492	yield	让路	ينتج	vp
493	you	你	أنت	np
494	you (p)	你们	 أنتم	np
1610	younger brother	弟弟		np
1644	younger sister	妹妹		np
497	youth hostel	青年旅馆	بيوت الشباب	np
0	zero	零	صفر	num
528				sent
711				sent
